relative_jpg,requested_utc,returned_utc,offset_seconds,helioviewer_id,jp2_sha256,status,reason
2015/12/22/HMI.m2015.12.22_00.00.00.jpg,2015-12-22T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/22/HMI.m2015.12.22_15.00.00.jpg,2015-12-22T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/22/HMI.m2015.12.22_19.00.00.jpg,2015-12-22T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/22/HMI.m2015.12.22_20.00.00.jpg,2015-12-22T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/22/HMI.m2015.12.22_21.00.00.jpg,2015-12-22T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/23/HMI.m2015.12.23_00.00.00.jpg,2015-12-23T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/23/HMI.m2015.12.23_06.00.00.jpg,2015-12-23T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/23/HMI.m2015.12.23_09.00.00.jpg,2015-12-23T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/23/HMI.m2015.12.23_11.00.00.jpg,2015-12-23T11:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/23/HMI.m2015.12.23_15.00.00.jpg,2015-12-23T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/23/HMI.m2015.12.23_21.00.00.jpg,2015-12-23T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/25/HMI.m2015.12.25_04.00.00.jpg,2015-12-25T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/25/HMI.m2015.12.25_22.00.00.jpg,2015-12-25T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/26/HMI.m2015.12.26_05.00.00.jpg,2015-12-26T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/26/HMI.m2015.12.26_06.00.00.jpg,2015-12-26T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/26/HMI.m2015.12.26_20.00.00.jpg,2015-12-26T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/27/HMI.m2015.12.27_15.00.00.jpg,2015-12-27T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/27/HMI.m2015.12.27_16.00.00.jpg,2015-12-27T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/28/HMI.m2015.12.28_06.00.00.jpg,2015-12-28T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/28/HMI.m2015.12.28_07.00.00.jpg,2015-12-28T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/28/HMI.m2015.12.28_10.00.00.jpg,2015-12-28T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/29/HMI.m2015.12.29_02.00.00.jpg,2015-12-29T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/29/HMI.m2015.12.29_20.00.00.jpg,2015-12-29T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/30/HMI.m2015.12.30_07.00.00.jpg,2015-12-30T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2015/12/31/HMI.m2015.12.31_04.00.00.jpg,2015-12-31T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_00.00.00.jpg,2016-01-01T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_05.00.00.jpg,2016-01-01T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_08.00.00.jpg,2016-01-01T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_09.00.00.jpg,2016-01-01T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_11.00.00.jpg,2016-01-01T11:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_12.00.00.jpg,2016-01-01T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_13.00.00.jpg,2016-01-01T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_18.00.00.jpg,2016-01-01T18:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/01/HMI.m2016.01.01_23.00.00.jpg,2016-01-01T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/03/HMI.m2016.01.03_10.00.00.jpg,2016-01-03T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/04/HMI.m2016.01.04_04.00.00.jpg,2016-01-04T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/06/HMI.m2016.01.06_00.00.00.jpg,2016-01-06T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/06/HMI.m2016.01.06_23.00.00.jpg,2016-01-06T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/07/HMI.m2016.01.07_09.00.00.jpg,2016-01-07T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/07/HMI.m2016.01.07_22.00.00.jpg,2016-01-07T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/08/HMI.m2016.01.08_20.00.00.jpg,2016-01-08T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/11/HMI.m2016.01.11_01.00.00.jpg,2016-01-11T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/12/HMI.m2016.01.12_13.00.00.jpg,2016-01-12T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/12/HMI.m2016.01.12_21.00.00.jpg,2016-01-12T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/15/HMI.m2016.01.15_12.00.00.jpg,2016-01-15T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/15/HMI.m2016.01.15_22.00.00.jpg,2016-01-15T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/17/HMI.m2016.01.17_23.00.00.jpg,2016-01-17T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/18/HMI.m2016.01.18_20.00.00.jpg,2016-01-18T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/19/HMI.m2016.01.19_01.00.00.jpg,2016-01-19T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/20/HMI.m2016.01.20_00.00.00.jpg,2016-01-20T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/22/HMI.m2016.01.22_00.00.00.jpg,2016-01-22T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/25/HMI.m2016.01.25_14.00.00.jpg,2016-01-25T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/25/HMI.m2016.01.25_15.00.00.jpg,2016-01-25T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/26/HMI.m2016.01.26_17.00.00.jpg,2016-01-26T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/28/HMI.m2016.01.28_13.00.00.jpg,2016-01-28T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/30/HMI.m2016.01.30_17.00.00.jpg,2016-01-30T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/31/HMI.m2016.01.31_00.00.00.jpg,2016-01-31T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/31/HMI.m2016.01.31_03.00.00.jpg,2016-01-31T03:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/01/31/HMI.m2016.01.31_04.00.00.jpg,2016-01-31T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/01/HMI.m2016.02.01_13.00.00.jpg,2016-02-01T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/01/HMI.m2016.02.01_21.00.00.jpg,2016-02-01T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/02/HMI.m2016.02.02_02.00.00.jpg,2016-02-02T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/05/HMI.m2016.02.05_20.00.00.jpg,2016-02-05T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/07/HMI.m2016.02.07_10.00.00.jpg,2016-02-07T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/08/HMI.m2016.02.08_13.00.00.jpg,2016-02-08T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/11/HMI.m2016.02.11_10.00.00.jpg,2016-02-11T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/11/HMI.m2016.02.11_12.00.00.jpg,2016-02-11T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/11/HMI.m2016.02.11_15.00.00.jpg,2016-02-11T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/11/HMI.m2016.02.11_21.00.00.jpg,2016-02-11T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/11/HMI.m2016.02.11_22.00.00.jpg,2016-02-11T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_00.00.00.jpg,2016-02-12T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_03.00.00.jpg,2016-02-12T03:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_10.00.00.jpg,2016-02-12T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_17.00.00.jpg,2016-02-12T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_18.00.00.jpg,2016-02-12T18:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_19.00.00.jpg,2016-02-12T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_20.00.00.jpg,2016-02-12T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/12/HMI.m2016.02.12_22.00.00.jpg,2016-02-12T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_05.00.00.jpg,2016-02-13T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_07.00.00.jpg,2016-02-13T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_08.00.00.jpg,2016-02-13T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_11.00.00.jpg,2016-02-13T11:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_15.00.00.jpg,2016-02-13T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_20.00.00.jpg,2016-02-13T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/13/HMI.m2016.02.13_21.00.00.jpg,2016-02-13T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_02.00.00.jpg,2016-02-14T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_06.00.00.jpg,2016-02-14T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_09.00.00.jpg,2016-02-14T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_15.00.00.jpg,2016-02-14T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_18.00.00.jpg,2016-02-14T18:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_19.00.00.jpg,2016-02-14T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/14/HMI.m2016.02.14_21.00.00.jpg,2016-02-14T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_01.00.00.jpg,2016-02-15T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_03.00.00.jpg,2016-02-15T03:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_04.00.00.jpg,2016-02-15T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_05.00.00.jpg,2016-02-15T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_06.00.00.jpg,2016-02-15T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_07.00.00.jpg,2016-02-15T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/15/HMI.m2016.02.15_19.00.00.jpg,2016-02-15T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/16/HMI.m2016.02.16_14.00.00.jpg,2016-02-16T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/18/HMI.m2016.02.18_02.00.00.jpg,2016-02-18T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/18/HMI.m2016.02.18_19.00.00.jpg,2016-02-18T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/19/HMI.m2016.02.19_01.00.00.jpg,2016-02-19T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/19/HMI.m2016.02.19_16.00.00.jpg,2016-02-19T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/19/HMI.m2016.02.19_19.00.00.jpg,2016-02-19T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/20/HMI.m2016.02.20_03.00.00.jpg,2016-02-20T03:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/20/HMI.m2016.02.20_12.00.00.jpg,2016-02-20T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/21/HMI.m2016.02.21_15.00.00.jpg,2016-02-21T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/21/HMI.m2016.02.21_19.00.00.jpg,2016-02-21T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/22/HMI.m2016.02.22_05.00.00.jpg,2016-02-22T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/22/HMI.m2016.02.22_09.00.00.jpg,2016-02-22T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/22/HMI.m2016.02.22_14.00.00.jpg,2016-02-22T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/23/HMI.m2016.02.23_16.00.00.jpg,2016-02-23T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/24/HMI.m2016.02.24_12.00.00.jpg,2016-02-24T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/02/28/HMI.m2016.02.28_23.00.00.jpg,2016-02-28T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/02/HMI.m2016.03.02_17.00.00.jpg,2016-03-02T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/02/HMI.m2016.03.02_20.00.00.jpg,2016-03-02T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/04/HMI.m2016.03.04_00.00.00.jpg,2016-03-04T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/04/HMI.m2016.03.04_20.00.00.jpg,2016-03-04T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/05/HMI.m2016.03.05_03.00.00.jpg,2016-03-05T03:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/05/HMI.m2016.03.05_06.00.00.jpg,2016-03-05T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/05/HMI.m2016.03.05_13.00.00.jpg,2016-03-05T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/06/HMI.m2016.03.06_14.00.00.jpg,2016-03-06T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/08/HMI.m2016.03.08_20.00.00.jpg,2016-03-08T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/10/HMI.m2016.03.10_17.00.00.jpg,2016-03-10T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/11/HMI.m2016.03.11_06.00.00.jpg,2016-03-11T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/13/HMI.m2016.03.13_14.00.00.jpg,2016-03-13T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/13/HMI.m2016.03.13_16.00.00.jpg,2016-03-13T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/14/HMI.m2016.03.14_02.00.00.jpg,2016-03-14T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/14/HMI.m2016.03.14_17.00.00.jpg,2016-03-14T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/15/HMI.m2016.03.15_15.00.00.jpg,2016-03-15T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/15/HMI.m2016.03.15_21.00.00.jpg,2016-03-15T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/16/HMI.m2016.03.16_22.00.00.jpg,2016-03-16T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/17/HMI.m2016.03.17_19.00.00.jpg,2016-03-17T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/22/HMI.m2016.03.22_18.00.00.jpg,2016-03-22T18:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/24/HMI.m2016.03.24_18.00.00.jpg,2016-03-24T18:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/25/HMI.m2016.03.25_04.00.00.jpg,2016-03-25T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/25/HMI.m2016.03.25_12.00.00.jpg,2016-03-25T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/26/HMI.m2016.03.26_11.00.00.jpg,2016-03-26T11:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/28/HMI.m2016.03.28_20.00.00.jpg,2016-03-28T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/30/HMI.m2016.03.30_15.00.00.jpg,2016-03-30T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/03/30/HMI.m2016.03.30_19.00.00.jpg,2016-03-30T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/01/HMI.m2016.04.01_04.00.00.jpg,2016-04-01T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/01/HMI.m2016.04.01_10.00.00.jpg,2016-04-01T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/01/HMI.m2016.04.01_14.00.00.jpg,2016-04-01T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/02/HMI.m2016.04.02_06.00.00.jpg,2016-04-02T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/03/HMI.m2016.04.03_21.00.00.jpg,2016-04-03T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/04/HMI.m2016.04.04_05.00.00.jpg,2016-04-04T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/04/HMI.m2016.04.04_23.00.00.jpg,2016-04-04T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/05/HMI.m2016.04.05_10.00.00.jpg,2016-04-05T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/06/HMI.m2016.04.06_16.00.00.jpg,2016-04-06T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/07/HMI.m2016.04.07_08.00.00.jpg,2016-04-07T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/08/HMI.m2016.04.08_01.00.00.jpg,2016-04-08T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/08/HMI.m2016.04.08_12.00.00.jpg,2016-04-08T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/10/HMI.m2016.04.10_14.00.00.jpg,2016-04-10T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/11/HMI.m2016.04.11_02.00.00.jpg,2016-04-11T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/11/HMI.m2016.04.11_04.00.00.jpg,2016-04-11T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/11/HMI.m2016.04.11_06.00.00.jpg,2016-04-11T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/11/HMI.m2016.04.11_20.00.00.jpg,2016-04-11T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/12/HMI.m2016.04.12_10.00.00.jpg,2016-04-12T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/13/HMI.m2016.04.13_02.00.00.jpg,2016-04-13T02:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/14/HMI.m2016.04.14_08.00.00.jpg,2016-04-14T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/15/HMI.m2016.04.15_08.00.00.jpg,2016-04-15T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/15/HMI.m2016.04.15_16.00.00.jpg,2016-04-15T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/16/HMI.m2016.04.16_04.00.00.jpg,2016-04-16T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/16/HMI.m2016.04.16_05.00.00.jpg,2016-04-16T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/16/HMI.m2016.04.16_15.00.00.jpg,2016-04-16T15:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/17/HMI.m2016.04.17_07.00.00.jpg,2016-04-17T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/17/HMI.m2016.04.17_10.00.00.jpg,2016-04-17T10:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/17/HMI.m2016.04.17_14.00.00.jpg,2016-04-17T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/17/HMI.m2016.04.17_20.00.00.jpg,2016-04-17T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/17/HMI.m2016.04.17_22.00.00.jpg,2016-04-17T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/17/HMI.m2016.04.17_23.00.00.jpg,2016-04-17T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/19/HMI.m2016.04.19_23.00.00.jpg,2016-04-19T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/20/HMI.m2016.04.20_14.00.00.jpg,2016-04-20T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/21/HMI.m2016.04.21_17.00.00.jpg,2016-04-21T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/21/HMI.m2016.04.21_22.00.00.jpg,2016-04-21T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/23/HMI.m2016.04.23_23.00.00.jpg,2016-04-23T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/24/HMI.m2016.04.24_11.00.00.jpg,2016-04-24T11:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/26/HMI.m2016.04.26_00.00.00.jpg,2016-04-26T00:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/26/HMI.m2016.04.26_13.00.00.jpg,2016-04-26T13:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/27/HMI.m2016.04.27_12.00.00.jpg,2016-04-27T12:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/28/HMI.m2016.04.28_04.00.00.jpg,2016-04-28T04:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/29/HMI.m2016.04.29_05.00.00.jpg,2016-04-29T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/29/HMI.m2016.04.29_06.00.00.jpg,2016-04-29T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/04/29/HMI.m2016.04.29_23.00.00.jpg,2016-04-29T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/03/HMI.m2016.05.03_08.00.00.jpg,2016-05-03T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/03/HMI.m2016.05.03_09.00.00.jpg,2016-05-03T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/04/HMI.m2016.05.04_19.00.00.jpg,2016-05-04T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/05/HMI.m2016.05.05_19.00.00.jpg,2016-05-05T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/08/HMI.m2016.05.08_01.00.00.jpg,2016-05-08T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/08/HMI.m2016.05.08_05.00.00.jpg,2016-05-08T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/08/HMI.m2016.05.08_23.00.00.jpg,2016-05-08T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/09/HMI.m2016.05.09_14.00.00.jpg,2016-05-09T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/11/HMI.m2016.05.11_16.00.00.jpg,2016-05-11T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/13/HMI.m2016.05.13_08.00.00.jpg,2016-05-13T08:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/15/HMI.m2016.05.15_16.00.00.jpg,2016-05-15T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/15/HMI.m2016.05.15_17.00.00.jpg,2016-05-15T17:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/16/HMI.m2016.05.16_09.00.00.jpg,2016-05-16T09:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/17/HMI.m2016.05.17_14.00.00.jpg,2016-05-17T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/20/HMI.m2016.05.20_05.00.00.jpg,2016-05-20T05:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/20/HMI.m2016.05.20_23.00.00.jpg,2016-05-20T23:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/22/HMI.m2016.05.22_07.00.00.jpg,2016-05-22T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/23/HMI.m2016.05.23_07.00.00.jpg,2016-05-23T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/23/HMI.m2016.05.23_16.00.00.jpg,2016-05-23T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/24/HMI.m2016.05.24_06.00.00.jpg,2016-05-24T06:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/29/HMI.m2016.05.29_01.00.00.jpg,2016-05-29T01:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/29/HMI.m2016.05.29_16.00.00.jpg,2016-05-29T16:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/05/29/HMI.m2016.05.29_20.00.00.jpg,2016-05-29T20:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/06/01/HMI.m2016.06.01_21.00.00.jpg,2016-06-01T21:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/06/02/HMI.m2016.06.02_07.00.00.jpg,2016-06-02T07:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/06/02/HMI.m2016.06.02_22.00.00.jpg,2016-06-02T22:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/06/03/HMI.m2016.06.03_14.00.00.jpg,2016-06-03T14:00:00Z,,,,,skipped_existing,destination JPEG already exists
2016/06/03/HMI.m2016.06.03_19.00.00.jpg,2016-06-03T19:00:00Z,,,,,skipped_existing,destination JPEG already exists
